"","s__Bifidobacterium_adolescentis","s__Bifidobacterium_bifidum","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_stercoris","s__Eggerthella_lenta","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_faecis_CAG_32","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_massiliensis","s__Bacteroides_ovatus","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Coprobacter_fastidiosus","s__Butyricimonas_synergistica","s__Butyricimonas_virosa","s__Odoribacter_splanchnicus","s__Paraprevotella_xylaniphila","s__Prevotella_copri","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_putredinis","s__Alistipes_shahii","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_merdae","s__Lactobacillus_rogosae","s__Streptococcus_parasanguinis","s__Streptococcus_salivarius","s__Streptococcus_thermophilus","s__Clostridium_bolteae_CAG_59","s__Clostridium_sp_CAG_242","s__Clostridium_sp_CAG_58","s__Hungatella_hathewayi","s__Intestinimonas_butyriciproducens","s__Lawsonibacter_asaccharolyticus","s__Monoglobus_pectinilyticus","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_ramulus","s__Eubacterium_sp_CAG_38","s__Eubacterium_ventriosum","s__Anaerostipes_hadrus","s__Anaerotignum_lactatifermentans","s__Blautia_obeum","s__Blautia_sp_CAG_257","s__Blautia_wexlerae","s__Ruminococcus_gnavus","s__Ruminococcus_torques","s__Coprococcus_catus","s__Coprococcus_comes","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eisenbergiella_massiliensis","s__Eisenbergiella_tayi","s__Fusicatenibacter_saccharivorans","s__Clostridium_aldenense","s__Clostridium_asparagiforme","s__Clostridium_bolteae","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_lavalense","s__Clostridium_saccharolyticum","s__Clostridium_symbiosum","s__Lachnospira_pectinoschiza","s__Eubacterium_rectale","s__Roseburia_faecis","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Sellimonas_intestinalis","s__Oscillibacter_sp_57_20","s__Oscillibacter_sp_CAG_241","s__Intestinibacter_bartlettii","s__Agathobaculum_butyriciproducens","s__Anaeromassilibacillus_sp_An250","s__Anaerotruncus_colihominis","s__Faecalibacterium_prausnitzii","s__Flavonifractor_plautii","s__Gemmiger_formicilis","s__Clostridium_leptum","s__Eubacterium_siraeum","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_bicirculans","s__Ruminococcus_bromii","s__Ruminococcus_lactaris","s__Ruthenibacterium_lactatiformans","s__Dielma_fastidiosa","s__Clostridium_innocuum","s__Clostridium_spiroforme","s__Erysipelatoclostridium_ramosum","s__Holdemania_filiformis","s__Firmicutes_bacterium_CAG_83","s__Firmicutes_bacterium_CAG_94","s__Acidaminococcus_intestini","s__Phascolarctobacterium_faecium","s__Dialister_invisus","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_infantium","s__Veillonella_parvula","s__Veillonella_sp_T11011_6","s__Parasutterella_excrementihominis","s__Sutterella_parvirubra","s__Turicimonas_muris","s__Bilophila_wadsworthia","s__Escherichia_coli","s__Haemophilus_parainfluenzae","s__Haemophilus_sp_HMSC71H05","s__Proteobacteria_bacterium_CAG_139","s__Akkermansia_muciniphila"
"HSM7J4G8",-5.26251702897409,-5.26251702897409,5.05112462115634,4.71194143743262,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,8.9457454998747,8.13356285474987,11.2516753838533,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,7.02633764578314,-5.26251702897409,7.3262671475955,10.8164157711569,8.14745991853579,10.4966598768911,2.60879417434932,9.28717276200667,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,8.32771144263909,-5.26251702897409,-5.26251702897409,8.86329118044193,-5.26251702897409,10.2025788404562,6.19215412776559,8.7419852904252,-5.26251702897409,9.86828344318977,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,5.22433073951125,-5.26251702897409,-5.26251702897409,7.2548235918599,-5.26251702897409,8.74114886946293,3.09708624186738,-5.26251702897409,7.58127200772026,-5.26251702897409,2.4065112596156,-5.26251702897409,2.3732698324215,-5.26251702897409,-5.26251702897409,5.26640080395157,3.90918645938718,-5.26251702897409,2.99875112160356,4.72305729456015,5.01222368700002,-5.26251702897409,-5.26251702897409,7.10966733425403,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,10.4571632559473,9.0021826566676,7.40898944514992,8.67833106850094,6.4301516717753,-5.26251702897409,-5.26251702897409,7.62034727173147,-5.26251702897409,6.07463737776374,-5.26251702897409,-5.26251702897409,10.4250512117089,3.85362254760327,5.5947689637726,-5.26251702897409,11.612336596601,-5.26251702897409,7.09210923343757,7.28899113411493,6.44951336082444,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,-5.26251702897409,8.95604305526163,3.30365678466377,5.47259621455495,-5.26251702897409,-5.26251702897409,-5.26251702897409,1.93865385430759,-5.26251702897409,6.19522336794567,-5.26251702897409,5.89303324694302,3.45696373187698,-5.26251702897409,-5.26251702897409,-5.26251702897409,8.21241828654088,-5.26251702897409
"HSM7J4GD",-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,12.5494386759013,-3.52337306179933,-3.52337306179933,-3.52337306179933,6.52209136963235,-3.52337306179933,-3.52337306179933,11.2158371143344,-3.52337306179933,6.72586497951731,-3.52337306179933,12.0199575536424,11.6742333056894,12.9641121289565,10.4270450664225,-3.52337306179933,10.9891327633335,-3.52337306179933,9.30378938055051,9.83172135967737,-3.52337306179933,14.2089542133751,8.0875952095843,-3.52337306179933,11.4407078381829,7.14141085364475,-3.52337306179933,7.68913626219436,10.9051537568274,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,3.74971953420019,-3.52337306179933,2.90795802013415,-3.52337306179933,-3.52337306179933,5.58060629418544,-3.52337306179933,7.51233884473902,-3.52337306179933,-3.52337306179933,4.15495329470756,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,7.3255950247415,-3.52337306179933,-3.52337306179933,7.30538478539153,7.43165264201894,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,4.62593978183602,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,7.22878997319539,-3.52337306179933,-3.52337306179933,-3.52337306179933,9.86658855122491,-3.52337306179933,-3.52337306179933,5.97447436731435,-3.52337306179933,-3.52337306179933,11.2013838747402,8.72379833994905,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,3.83609457645629,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,7.54343716077367,-3.52337306179933,-3.52337306179933,8.28140825328189,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933,7.60184371265195,8.46193445173367,-3.52337306179933,-3.52337306179933,-3.52337306179933,-3.52337306179933
"HSM7J4GP",5.01741394118021,-5.74114829655644,4.92526899614084,6.77016756789121,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,8.6301254949192,-5.74114829655644,9.42050393522142,9.8319030597177,9.52474371366111,10.2727995475598,11.5696764140755,8.40122490197633,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,8.38345669425176,-5.74114829655644,-5.74114829655644,8.26400776583426,-5.74114829655644,-5.74114829655644,5.96998027643014,10.6877919181858,7.84139688348344,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,7.50973317787974,-5.74114829655644,6.8960604526881,5.29391877108868,-5.74114829655644,8.32226164282635,5.74081267865632,-5.74114829655644,-5.74114829655644,6.11898443500341,8.28400792472253,3.20795717298281,5.89533019229209,-5.74114829655644,-5.74114829655644,4.58502195370492,5.1942952270059,-5.74114829655644,6.24197452889242,3.37168949405851,7.41760679615763,2.87153687631902,-5.74114829655644,6.18070959176427,-5.74114829655644,5.21858321628049,3.75143437912116,-5.74114829655644,-5.74114829655644,2.43101615555547,-5.74114829655644,4.01968062224211,8.75446016935083,-5.74114829655644,8.89131033394971,-5.74114829655644,5.80734699441237,4.83658390403657,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,5.90771441465022,4.5144387484866,-5.74114829655644,10.0958265099399,8.86723305007207,-5.74114829655644,8.07344283886844,-5.74114829655644,-5.74114829655644,6.83123620831951,-5.74114829655644,6.77860671521338,6.06557301361171,5.04240159324656,-5.74114829655644,-5.74114829655644,1.95551878497003,4.19437072681036,-5.74114829655644,4.95648495249435,-5.74114829655644,6.38939767863579,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,-5.74114829655644,7.69011201821283,-5.74114829655644,5.68361239925034,4.63362331512507,-5.74114829655644,5.00478967218463,-5.74114829655644,8.13747883455638,-5.74114829655644
"HSM7J4GR",4.54890760908531,-5.8784501159376,3.36928237525564,5.45751141451511,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,6.49055312434458,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,8.82694600572389,-5.8784501159376,8.45660454912421,9.30246078550054,8.62883217709501,10.6961833431873,11.8511525254359,8.1739656656573,3.03227054601376,-5.8784501159376,-5.8784501159376,-5.8784501159376,7.9109638693454,1.2040984534177,-5.8784501159376,7.30581894472639,-5.8784501159376,-5.8784501159376,4.82728562843201,10.3568480466501,7.22585315509875,5.61530272324382,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,2.46224453198747,-5.8784501159376,6.06931153949869,-5.8784501159376,7.7234104340858,-5.8784501159376,-5.8784501159376,7.57774057478866,3.13599701921453,-5.8784501159376,-5.8784501159376,5.66064004830324,6.84379682368459,3.84357551021645,4.34389108773839,-5.8784501159376,2.51793045526189,-5.8784501159376,5.80574438445121,-5.8784501159376,6.43791536135595,-5.8784501159376,6.68467090379754,5.33108386065344,3.80382951075207,4.04586894617846,-5.8784501159376,3.7076518847733,4.53669271610499,-5.8784501159376,-5.8784501159376,2.39309825881791,-5.8784501159376,5.24322374873903,6.07704996891697,-5.8784501159376,4.78352750220864,4.71344841905803,6.20957633431273,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,2.69152526091761,3.70971006332642,-5.8784501159376,9.29965901231426,6.6790572676033,-5.8784501159376,5.09423807886381,-5.8784501159376,-5.8784501159376,5.57590299487356,1.58376482383059,4.99697098993807,0.913894311533208,4.9375410062181,-5.8784501159376,-5.8784501159376,4.69314882068725,3.88927498558453,-5.8784501159376,3.48211896928527,-5.8784501159376,5.92341413149349,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,-5.8784501159376,6.8789785853786,-5.8784501159376,4.87371291905711,1.86698549433678,4.79052853428164,4.65713334183837,-5.8784501159376,7.05823648220383,-5.8784501159376
"HSM7J4HA",-5.78298953303337,5.91758493929872,-5.78298953303337,-5.78298953303337,5.57060016608792,-5.78298953303337,-5.78298953303337,-5.78298953303337,8.81355132740044,5.94610320551442,-5.78298953303337,-5.78298953303337,8.29299966657471,6.09444709237488,6.8922457632192,-5.78298953303337,8.53690856866333,8.18042451736912,7.03786596777782,-5.78298953303337,8.63992021191438,10.955282041564,7.49231979880791,8.29820362378574,5.95891045007348,-5.78298953303337,6.83114817113584,7.31436573201576,6.77349699684447,11.4640552555923,5.36538721389354,6.18616386042277,9.44475867962817,4.18445824846163,8.3839670217226,-5.78298953303337,9.12982612626847,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,6.43620168648986,4.62734574189952,-5.78298953303337,-5.78298953303337,-5.78298953303337,4.39930330964186,-5.78298953303337,-5.78298953303337,-5.78298953303337,4.66139687627489,2.66399576333937,5.93809578623692,4.36934830316037,-5.78298953303337,-5.78298953303337,6.10198902369978,6.65863338121557,1.35667080293154,-5.78298953303337,4.46695594703089,7.45143565610383,-5.78298953303337,-5.78298953303337,6.48310049115489,-5.78298953303337,-5.78298953303337,3.85464266827708,3.63607086959129,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,3.50902298758683,-5.78298953303337,3.89804173196868,7.2036480457979,2.20690984190956,-5.78298953303337,7.86776547842196,6.22231852373792,-5.78298953303337,6.38122412214885,-5.78298953303337,-5.78298953303337,11.0438574677147,6.90059287510589,4.94557218130734,-5.78298953303337,6.39453444989238,-5.78298953303337,3.80927433846794,-5.78298953303337,-5.78298953303337,3.842172041975,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,5.93833937972931,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,-5.78298953303337,5.08750087691856,-5.78298953303337,2.38351078612168,5.08388223890899,-5.78298953303337,2.69567070866608,-5.78298953303337,8.10432155126364
"HSM7J4HC",2.56587373831302,6.28425883697276,2.15704728250215,-5.38251154679888,5.87424343259212,-5.38251154679888,-5.38251154679888,-5.38251154679888,9.66586855395682,2.06814924941266,-5.38251154679888,-5.38251154679888,8.92276911509303,6.91290350675583,8.64006277281594,2.65049795179779,9.79123103228538,8.51342718299962,9.1207722780822,-5.38251154679888,8.13209795161933,11.6684326359394,8.50685430854239,9.79239251707087,7.00488632602048,-5.38251154679888,7.36678905089917,8.43317999478687,7.65831851252402,11.7082366815861,5.78001921218977,5.31670233754464,10.4201883302203,5.56144704479936,9.42481679353943,-5.38251154679888,9.75184421936575,-5.38251154679888,4.60765816187298,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,6.98065458710399,-5.38251154679888,-5.38251154679888,1.0488195351346,-5.38251154679888,-5.38251154679888,5.06245691776286,-5.38251154679888,-5.38251154679888,-5.38251154679888,5.90025833995777,6.05892865754716,6.44771061654922,-5.38251154679888,-5.38251154679888,3.9951213429515,7.26384944474298,-5.38251154679888,3.53627259117693,4.88356840694002,7.67375689888907,-5.38251154679888,-5.38251154679888,7.49231568419112,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,2.70112565634267,-5.38251154679888,-5.38251154679888,5.50830285358524,4.15215618182583,-5.38251154679888,7.87902403390131,3.9984994392304,-5.38251154679888,2.82024483485676,-5.38251154679888,-5.38251154679888,9.81624899286135,7.04201768335733,4.83253328362245,-5.38251154679888,2.71946918505432,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,1.09599809540969,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,2.10241873649079,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,6.13122359029839,-5.38251154679888,4.10098084584476,-5.38251154679888,-5.38251154679888,-5.38251154679888,-5.38251154679888,9.70083664099696
"HSM7J4HE",-4.32664953940871,5.37905758127091,-4.32664953940871,-4.32664953940871,4.68779759574342,-4.32664953940871,-4.32664953940871,-4.32664953940871,9.26656835513355,-4.32664953940871,-4.32664953940871,-4.32664953940871,8.31951827825351,5.90869246129907,8.64396261051211,-4.32664953940871,9.13127280056615,8.22429213367255,9.59921295631391,-4.32664953940871,9.32699011433816,11.5446680782523,7.81670159987871,8.94109647636151,5.26834080096171,-4.32664953940871,3.53700172603994,7.10983754781308,7.96202100804237,13.804871788023,2.77255220414438,2.84423893910379,9.68097695344862,2.64969853103903,8.79339314727475,-4.32664953940871,10.1566960321409,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,7.62001097980294,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,6.80926707036312,-4.32664953940871,-4.32664953940871,-4.32664953940871,3.52150354679081,7.2340274552988,-4.32664953940871,5.97832856648017,-4.32664953940871,3.80517524559848,-4.32664953940871,6.3600772372139,-4.32664953940871,-4.32664953940871,7.30655362473351,8.87565377115726,-4.32664953940871,-4.32664953940871,7.85983755526248,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,4.88977230288334,-4.32664953940871,6.17570198636623,-4.32664953940871,5.57738786193285,-4.32664953940871,8.43509111180878,4.27138603985162,-4.32664953940871,4.97362294006807,-4.32664953940871,-4.32664953940871,10.639006056273,6.89553584884381,-4.32664953940871,-4.32664953940871,5.34307578266506,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,-4.32664953940871,6.69657558341047,-4.32664953940871,-4.32664953940871,-4.32664953940871,3.72245818191769,2.53086452313667,-4.32664953940871,7.6083424641671
"HSM7J4HG",-5.91024975660398,6.8572113903904,-5.91024975660398,-5.91024975660398,5.80431775010064,-5.91024975660398,-5.91024975660398,-5.91024975660398,8.17013038642811,-5.91024975660398,-5.91024975660398,-5.91024975660398,6.84876215267916,3.55558518357073,7.16839368129077,0.775611190464375,8.67227210291611,5.79956562933559,8.05009767056953,-5.91024975660398,8.29503071510832,10.9826399260307,6.37473110715602,6.92077420173588,-5.91024975660398,-5.91024975660398,-5.91024975660398,6.65793154348444,8.12196043516258,11.0811586008098,-5.91024975660398,3.91045383445322,9.31659917673639,-5.91024975660398,8.17693619776815,-5.91024975660398,9.72168540312635,-5.91024975660398,3.81177586955007,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,7.62528363639402,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,6.11783791554736,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,6.07723768255373,-5.91024975660398,6.86940075187767,-5.91024975660398,-5.91024975660398,6.97775997045815,6.65027887279296,2.86018932994291,-5.91024975660398,5.23394264231369,7.48282907069019,-5.91024975660398,-5.91024975660398,7.46515921641268,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,3.78565996772202,-5.91024975660398,6.89677528180435,-5.91024975660398,4.47754489113733,-5.91024975660398,7.41371642716667,6.9175304571686,4.74585599198407,4.64948756238827,-5.91024975660398,-5.91024975660398,10.7533292018561,5.80497144636761,5.36468498119977,4.89626090080539,7.32927601945698,-5.91024975660398,5.26525702400463,-5.91024975660398,-5.91024975660398,4.39906950350118,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,5.43261073187769,-5.91024975660398,-5.91024975660398,-5.91024975660398,-5.91024975660398,5.53868103931431,6.15558908524199,5.9974235916332,8.66513675894523,4.38868623765365,-5.91024975660398,6.41383256556423,-5.91024975660398,4.09448486294843,6.96357789976272,8.45580182359491,7.31411229178565,-5.91024975660398,7.70308463991936
"HSM7J4HI",-5.4366080705421,6.13081504936433,-5.4366080705421,-5.4366080705421,6.12768518604069,-5.4366080705421,-5.4366080705421,-5.4366080705421,9.38062605103872,5.72435987734223,-5.4366080705421,-5.4366080705421,8.73777271995065,6.73280577732502,8.93212128675679,-5.4366080705421,9.55270604222153,8.52549409790731,9.04965118436438,-5.4366080705421,8.62387876085767,11.3122656715856,6.75394984152149,9.0682730455126,6.51322302837061,-5.4366080705421,6.76254569464228,8.05342300843552,7.47140052095607,11.7679898714956,5.91920733996822,5.23422927308649,10.0266685994532,5.02136786149463,8.40266881748678,-5.4366080705421,9.47594387620623,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,6.96248288366367,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,6.44761194916566,-5.4366080705421,-5.4366080705421,-5.4366080705421,4.33340523059406,4.2312204376094,6.0276627210794,5.87409104511931,-5.4366080705421,-5.4366080705421,7.03290902507573,6.52835433501049,-5.4366080705421,-5.4366080705421,4.95456953035786,7.16639671397787,-5.4366080705421,-5.4366080705421,6.5910015644208,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,6.40483666128465,-5.4366080705421,4.73005111276131,7.57737022180236,5.27382398803202,-5.4366080705421,9.2251530853357,6.23844474726977,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,10.9624502028439,6.88252983274394,5.01271504294947,-5.4366080705421,8.39045648221374,-5.4366080705421,6.56612977840225,-5.4366080705421,-5.4366080705421,3.84521540305595,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,4.38300862295688,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,-5.4366080705421,5.11348521811806,-5.4366080705421,4.96677559566729,-5.4366080705421,5.23283557701179,-5.4366080705421,-5.4366080705421,8.86989737549695
"HSM7J4HK",-6.12515253093135,6.00765563276095,4.39893839068901,-6.12515253093135,4.18915244713955,-6.12515253093135,-6.12515253093135,-6.12515253093135,8.46190549030156,8.73410961304098,-6.12515253093135,-6.12515253093135,8.44308504852166,6.5902075559686,8.05792117871245,-6.12515253093135,8.62365964979375,9.07973039622199,9.19300128481219,-6.12515253093135,7.88141713335336,10.7839980583081,7.2617435274559,9.00667269062746,6.54176000979299,-6.12515253093135,7.0808366655903,7.79958097389055,8.70692151383209,10.0021794336543,5.90573900403313,6.85481975090154,9.64104972623526,6.35719107727924,8.15198353260981,-6.12515253093135,7.61281909895229,-6.12515253093135,5.90072230106485,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,7.62384529174973,3.9267981292424,-6.12515253093135,-6.12515253093135,-6.12515253093135,4.88128787637131,-6.12515253093135,-6.12515253093135,-6.12515253093135,6.54939445007071,2.16914707792588,7.06354338240324,5.12408078832719,-6.12515253093135,-6.12515253093135,6.9438754684512,5.49412196095842,4.23325673842553,-6.12515253093135,4.55653541319819,6.99097343419879,-6.12515253093135,-6.12515253093135,7.29073233629247,-6.12515253093135,-6.12515253093135,3.01272466931112,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,3.60165750719591,-6.12515253093135,-6.12515253093135,4.53939782696309,3.52027647421907,-6.12515253093135,8.00871793556844,5.49394212263259,-6.12515253093135,5.04614141115934,-6.12515253093135,4.10298768142065,9.8491571571303,5.65543850632531,5.89754400195626,4.50952433645132,8.44931682425033,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,5.65559152734304,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,5.83041178990053,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,-6.12515253093135,5.8908546510069,-6.12515253093135,5.24529881704095,-6.12515253093135,-6.12515253093135,1.93979836081779,-6.12515253093135,9.51943431482328
"HSM7J4HM",-4.54849701585925,9.53369233176219,9.21447842434232,-4.54849701585925,8.80025424431988,-4.54849701585925,3.74079130714106,-4.54849701585925,8.1469559376665,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,10.9255217699387,-4.54849701585925,-4.54849701585925,-4.54849701585925,12.6542093915347,7.07176600912802,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,9.93523822115216,-4.54849701585925,10.8621904480595,-4.54849701585925,10.4223025915999,-4.54849701585925,5.02028673545162,5.5717537770268,7.38051033261547,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,9.70272394815421,-4.54849701585925,-4.54849701585925,5.7276224876898,-4.54849701585925,9.61363481685136,-4.54849701585925,9.26541326234011,-4.54849701585925,4.31949388232284,4.60432016987326,8.58298664503393,7.73555929589588,8.83948839065326,-4.54849701585925,10.6254255274949,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,7.08656643264561,4.63867707808509,6.67902378140323,-4.54849701585925,-4.54849701585925,6.15701454342221,-4.54849701585925,12.6480320597028,-4.54849701585925,-4.54849701585925,-4.54849701585925,8.20887406700059,6.22504883060933,-4.54849701585925,-4.54849701585925,-4.54849701585925,6.90224448715539,-4.54849701585925,-4.54849701585925,11.420831885872,8.9223956192795,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,3.64046984778962,4.19039868907479,-4.54849701585925,-4.54849701585925,4.30673860734771,6.49139623833855,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,-4.54849701585925,3.78980871549731,4.72303252442935,-4.54849701585925,5.48956513497309,-4.54849701585925,9.96824346908331,-4.54849701585925,7.81398518488852,-4.54849701585925,4.19199971407256,6.01512370261806,-4.54849701585925,7.8796826439662,-4.54849701585925
